pipeline_id,pipe_age_years,material,diameter_mm,length_m,previous_failures,days_since_last_maintenance,complaints_last_30_days,leakage_complaints_30d,failure_next_12_months
HIST-PIPE-02834,46,Cast Iron,500,584.5,1,129,2,1,0
HIST-PIPE-02835,46,Steel,200,1154.8,3,731,1,1,0
HIST-PIPE-02836,42,PVC,300,234.0,0,2143,1,1,1
HIST-PIPE-02837,45,Ductile Iron,400,305.7,0,1447,2,1,0
HIST-PIPE-02838,49,Cast Iron,100,473.4,4,228,3,3,0
HIST-PIPE-02839,43,PVC,500,88.6,0,455,0,0,0
HIST-PIPE-02840,72,Cast Iron,100,132.7,3,637,4,2,1
HIST-PIPE-02841,37,Ductile Iron,250,169.0,0,677,2,0,0
HIST-PIPE-02842,12,Ductile Iron,300,1065.9,0,698,0,0,0
HIST-PIPE-02843,26,Steel,100,50.5,0,879,0,0,1
HIST-PIPE-02844,44,PVC,500,1838.7,1,1181,4,2,0
HIST-PIPE-02845,41,PVC,500,226.2,1,69,0,0,1
HIST-PIPE-02846,36,Ductile Iron,250,415.7,0,1300,0,0,0
HIST-PIPE-02847,14,Ductile Iron,100,235.1,0,188,0,0,0
HIST-PIPE-02848,46,Cast Iron,200,586.4,2,279,0,0,0
HIST-PIPE-02849,17,Ductile Iron,150,1102.6,0,171,1,0,0
HIST-PIPE-02850,62,Cast Iron,500,257.8,3,500,0,0,1
HIST-PIPE-02851,30,Ductile Iron,150,119.5,0,198,1,1,0
HIST-PIPE-02852,47,Cast Iron,250,137.9,2,761,5,3,0
HIST-PIPE-02853,30,Ductile Iron,250,158.1,0,275,2,1,0
HIST-PIPE-02854,9,PVC,150,137.7,0,714,0,0,0
HIST-PIPE-02855,22,Concrete,200,54.7,0,1042,5,2,0
HIST-PIPE-02856,36,Ductile Iron,150,743.0,0,459,2,2,0
HIST-PIPE-02857,13,Steel,150,449.8,0,672,0,0,0
HIST-PIPE-02858,67,Cast Iron,400,303.8,4,1929,2,2,1
HIST-PIPE-02859,39,Ductile Iron,100,105.6,1,1391,1,0,0
HIST-PIPE-02860,36,Ductile Iron,150,64.5,0,318,0,0,1
HIST-PIPE-02861,58,Steel,100,219.9,2,1240,2,2,1
HIST-PIPE-02862,36,Ductile Iron,150,51.9,0,490,1,0,0
HIST-PIPE-02863,50,Steel,250,70.6,0,236,0,0,1
HIST-PIPE-02864,17,Ductile Iron,100,76.7,0,295,1,0,0
HIST-PIPE-02865,56,Concrete,150,642.1,3,638,9,8,0
HIST-PIPE-02866,20,PVC,400,503.4,0,597,1,0,0
HIST-PIPE-02867,35,PVC,250,179.6,0,1504,0,0,0
HIST-PIPE-02868,42,Ductile Iron,100,176.8,2,52,1,1,0
HIST-PIPE-02869,57,Cast Iron,800,197.7,2,318,1,1,0
HIST-PIPE-02870,45,Ductile Iron,500,341.8,0,189,2,0,0
HIST-PIPE-02871,50,Cast Iron,100,738.5,0,78,0,0,0
HIST-PIPE-02872,32,PVC,500,276.9,2,122,4,2,0
HIST-PIPE-02873,52,Steel,200,106.3,2,296,3,1,1
HIST-PIPE-02874,48,Cast Iron,500,110.4,4,679,8,5,0
HIST-PIPE-02875,21,PVC,600,70.5,0,819,0,0,0
HIST-PIPE-02876,47,Cast Iron,250,522.0,3,489,2,0,1
HIST-PIPE-02877,23,PVC,150,228.4,2,59,1,1,0
HIST-PIPE-02878,41,Steel,500,925.5,1,1023,3,2,0
HIST-PIPE-02879,65,Ductile Iron,200,179.9,5,561,2,1,0
HIST-PIPE-02880,48,Concrete,150,610.4,3,1059,5,4,1
HIST-PIPE-02881,44,Ductile Iron,200,289.3,0,204,2,2,0
HIST-PIPE-02882,39,Concrete,150,710.9,1,217,0,0,0
HIST-PIPE-02883,38,Ductile Iron,500,338.3,0,159,2,1,0
HIST-PIPE-02884,12,PVC,300,124.8,0,132,0,0,0
HIST-PIPE-02885,36,PVC,100,615.2,0,454,0,0,0
HIST-PIPE-02886,47,Ductile Iron,100,52.0,0,551,1,0,0
HIST-PIPE-02887,18,PVC,100,295.6,0,106,1,0,0
HIST-PIPE-02888,46,Cast Iron,250,126.3,1,3000,9,3,0
HIST-PIPE-02889,48,Cast Iron,300,194.4,2,471,1,0,0
HIST-PIPE-02890,16,PVC,200,234.1,1,264,0,0,0
HIST-PIPE-02891,56,Ductile Iron,200,337.3,2,1409,0,0,0
HIST-PIPE-02892,16,Ductile Iron,150,203.2,0,1019,1,0,0
HIST-PIPE-02893,26,PVC,200,412.3,0,170,0,0,0
HIST-PIPE-02894,25,Cast Iron,150,122.7,0,1177,2,1,0
HIST-PIPE-02895,34,Ductile Iron,150,596.1,0,222,0,0,0
HIST-PIPE-02896,34,PVC,150,372.3,0,47,0,0,0
HIST-PIPE-02897,53,Steel,100,201.7,2,25,0,0,0
HIST-PIPE-02898,49,Ductile Iron,500,315.7,0,528,4,1,0
HIST-PIPE-02899,64,Cast Iron,500,231.1,5,319,9,9,1
HIST-PIPE-02900,27,Ductile Iron,300,777.6,0,928,1,1,0
HIST-PIPE-02901,31,PVC,200,326.7,2,504,1,0,0
HIST-PIPE-02902,7,PVC,300,593.9,0,866,0,0,0
HIST-PIPE-02903,14,PVC,600,604.5,0,695,1,0,0
HIST-PIPE-02904,47,Ductile Iron,150,513.4,1,3000,2,1,1
HIST-PIPE-02905,63,Cast Iron,150,536.3,5,504,2,2,1
HIST-PIPE-02906,33,PVC,250,139.0,1,274,2,1,0
HIST-PIPE-02907,67,Cast Iron,250,766.9,0,157,4,2,0
HIST-PIPE-02908,18,PVC,300,480.6,0,656,1,0,0
HIST-PIPE-02909,31,PVC,150,69.4,0,509,3,1,0
HIST-PIPE-02910,27,PVC,150,415.1,0,791,3,1,0
HIST-PIPE-02911,44,Ductile Iron,200,280.2,1,1070,0,0,0
HIST-PIPE-02912,48,Cast Iron,100,103.8,5,754,1,0,0
HIST-PIPE-02913,27,Ductile Iron,100,274.3,0,1097,0,0,0
HIST-PIPE-02914,74,Cast Iron,150,944.4,3,192,2,1,1
HIST-PIPE-02915,47,Ductile Iron,100,780.7,1,1644,6,5,0
HIST-PIPE-02916,18,PVC,100,81.6,0,167,1,1,0
HIST-PIPE-02917,19,PVC,300,253.3,0,249,0,0,0
HIST-PIPE-02918,45,Ductile Iron,200,299.3,0,95,2,1,0
HIST-PIPE-02919,8,PVC,250,461.1,0,112,0,0,0
HIST-PIPE-02920,68,Cast Iron,100,559.2,1,956,2,2,0
HIST-PIPE-02921,46,Steel,150,667.1,0,112,0,0,0
HIST-PIPE-02922,42,Steel,100,367.5,3,3000,2,2,1
HIST-PIPE-02923,29,Ductile Iron,800,798.6,0,1864,1,1,0
HIST-PIPE-02924,38,Steel,100,334.6,2,48,1,1,0
HIST-PIPE-02925,36,Ductile Iron,100,58.2,0,1049,1,0,0
HIST-PIPE-02926,62,Cast Iron,250,264.8,2,362,2,2,1
HIST-PIPE-02927,30,Ductile Iron,150,111.5,0,1075,1,1,0
HIST-PIPE-02928,18,Ductile Iron,400,348.7,0,42,0,0,0
HIST-PIPE-02929,26,Ductile Iron,400,449.7,1,626,0,0,0
HIST-PIPE-02930,43,Steel,400,449.9,2,881,6,5,1
HIST-PIPE-02931,32,Cast Iron,300,286.0,2,1238,0,0,0
HIST-PIPE-02932,23,PVC,100,491.7,0,1381,0,0,0
HIST-PIPE-02933,18,Ductile Iron,100,92.5,0,7,2,0,0
HIST-PIPE-02934,38,Ductile Iron,100,1083.1,1,936,1,1,0
HIST-PIPE-02935,30,Ductile Iron,300,698.5,0,103,3,2,0
HIST-PIPE-02936,28,PVC,250,725.9,0,495,2,2,0
HIST-PIPE-02937,49,Steel,600,61.8,1,333,0,0,0
HIST-PIPE-02938,23,PVC,250,141.2,0,160,1,1,0
HIST-PIPE-02939,48,Steel,150,86.6,2,258,2,1,0
HIST-PIPE-02940,55,Steel,100,751.9,0,223,2,2,1
HIST-PIPE-02941,41,Ductile Iron,150,535.1,1,178,1,1,0
HIST-PIPE-02942,15,PVC,100,85.4,0,634,0,0,0
HIST-PIPE-02943,35,Ductile Iron,250,230.0,0,284,1,1,0
HIST-PIPE-02944,40,PVC,100,301.0,1,1543,8,5,0
HIST-PIPE-02945,45,Steel,300,489.5,2,548,0,0,0
HIST-PIPE-02946,17,PVC,250,171.6,0,444,1,0,0
HIST-PIPE-02947,55,Cast Iron,300,170.1,4,1907,0,0,0
HIST-PIPE-02948,64,Cast Iron,600,315.5,2,1619,0,0,1
HIST-PIPE-02949,17,Ductile Iron,250,311.0,0,18,1,1,1
HIST-PIPE-02950,22,PVC,300,91.6,1,587,1,0,0
HIST-PIPE-02951,31,PVC,100,486.5,1,613,1,0,0
HIST-PIPE-02952,20,Ductile Iron,500,118.8,0,1597,0,0,0
HIST-PIPE-02953,14,PVC,100,713.6,0,747,0,0,0
HIST-PIPE-02954,54,Cast Iron,200,569.3,4,436,1,0,0
HIST-PIPE-02955,17,Ductile Iron,500,1435.4,0,34,0,0,0
HIST-PIPE-02956,64,Cast Iron,100,115.7,6,69,6,3,0
HIST-PIPE-02957,18,Ductile Iron,100,1062.0,1,384,1,1,0
HIST-PIPE-02958,52,Ductile Iron,150,511.8,1,2992,2,1,0
HIST-PIPE-02959,9,PVC,100,795.7,0,2759,1,1,0
HIST-PIPE-02960,36,Ductile Iron,250,62.2,1,437,6,3,0
HIST-PIPE-02961,58,Cast Iron,150,185.5,4,1614,0,0,1
HIST-PIPE-02962,31,Ductile Iron,100,60.5,0,157,2,0,0
HIST-PIPE-02963,18,Ductile Iron,400,120.3,1,230,0,0,0
HIST-PIPE-02964,17,PVC,100,804.8,0,293,0,0,1
HIST-PIPE-02965,24,Cast Iron,150,235.2,2,759,1,1,1
HIST-PIPE-02966,67,Steel,150,439.6,0,1357,0,0,0
HIST-PIPE-02967,71,Ductile Iron,100,281.5,3,395,3,3,1
HIST-PIPE-02968,26,Ductile Iron,100,274.6,0,401,0,0,0
HIST-PIPE-02969,28,PVC,300,417.2,0,50,2,1,0
HIST-PIPE-02970,29,Ductile Iron,100,249.7,0,212,0,0,0
HIST-PIPE-02971,42,Ductile Iron,100,57.3,1,1134,0,0,0
HIST-PIPE-02972,52,Cast Iron,250,614.2,6,31,4,3,1
HIST-PIPE-02973,72,Concrete,100,161.8,3,1122,0,0,1
HIST-PIPE-02974,31,PVC,150,439.5,0,465,4,1,0
HIST-PIPE-02975,52,Cast Iron,100,425.7,1,230,2,1,0
HIST-PIPE-02976,38,Cast Iron,150,104.7,1,429,2,1,0
HIST-PIPE-02977,43,Cast Iron,150,113.0,4,418,3,2,0
HIST-PIPE-02978,24,Ductile Iron,250,257.8,0,2350,3,3,0
HIST-PIPE-02979,36,Ductile Iron,200,196.4,0,819,1,0,0
HIST-PIPE-02980,51,Steel,250,161.8,2,386,0,0,0
HIST-PIPE-02981,49,Steel,500,179.5,2,1955,0,0,0
HIST-PIPE-02982,51,Steel,300,152.8,0,1826,1,1,0
HIST-PIPE-02983,50,Cast Iron,500,91.1,3,517,9,8,0
HIST-PIPE-02984,36,Ductile Iron,100,82.2,0,1880,10,4,0
HIST-PIPE-02985,54,Steel,800,792.2,1,701,7,4,0
HIST-PIPE-02986,28,PVC,150,640.4,1,842,1,1,0
HIST-PIPE-02987,41,Steel,150,288.6,1,434,0,0,0
HIST-PIPE-02988,36,Ductile Iron,150,184.9,0,660,1,0,0
HIST-PIPE-02989,40,Steel,300,456.2,0,343,3,1,0
HIST-PIPE-02990,41,Ductile Iron,500,90.5,0,117,3,1,0
HIST-PIPE-02991,22,Cast Iron,200,87.5,0,275,0,0,0
HIST-PIPE-02992,38,PVC,100,103.3,1,340,2,1,0
HIST-PIPE-02993,46,Concrete,100,462.3,2,1056,0,0,0
HIST-PIPE-02994,21,Cast Iron,150,653.2,1,320,3,1,0
HIST-PIPE-02995,40,Cast Iron,150,319.0,4,441,0,0,0
HIST-PIPE-02996,59,Concrete,150,114.6,4,1075,0,0,0
HIST-PIPE-02997,45,Steel,400,193.7,1,540,2,1,1
HIST-PIPE-02998,24,PVC,150,655.9,1,267,0,0,0
HIST-PIPE-02999,24,PVC,200,301.5,1,5,2,2,0
HIST-PIPE-03000,41,PVC,200,260.0,1,948,3,2,0
HIST-PIPE-03001,74,Cast Iron,500,426.6,4,2046,4,4,0
HIST-PIPE-03002,32,Ductile Iron,250,203.3,0,4,3,2,0
HIST-PIPE-03003,31,PVC,150,51.5,0,722,0,0,0
HIST-PIPE-03004,41,PVC,250,1039.2,3,497,1,1,0
HIST-PIPE-03005,36,Cast Iron,150,484.0,1,1193,1,0,0
HIST-PIPE-03006,34,PVC,100,1159.8,0,122,5,0,0
HIST-PIPE-03007,26,Steel,200,714.1,0,278,0,0,0
HIST-PIPE-03008,34,Ductile Iron,400,213.9,0,66,2,0,0
HIST-PIPE-03009,64,Steel,400,216.5,2,244,1,1,0
HIST-PIPE-03010,43,Steel,200,104.5,0,456,1,1,0
HIST-PIPE-03011,15,PVC,250,626.3,0,1506,0,0,0
HIST-PIPE-03012,47,Cast Iron,250,388.4,3,166,0,0,0
HIST-PIPE-03013,71,Concrete,300,153.4,3,930,1,1,0
HIST-PIPE-03014,61,Steel,100,1176.9,1,933,1,1,0
HIST-PIPE-03015,36,Ductile Iron,150,561.1,1,86,5,4,0
HIST-PIPE-03016,17,Ductile Iron,150,799.7,0,2253,0,0,0
HIST-PIPE-03017,59,Cast Iron,100,116.9,1,141,6,4,1
HIST-PIPE-03018,54,Concrete,300,364.3,0,43,0,0,0
HIST-PIPE-03019,5,Ductile Iron,100,1693.4,0,1945,8,4,0
HIST-PIPE-03020,53,Ductile Iron,150,200.5,1,346,2,2,0
HIST-PIPE-03021,23,PVC,400,230.8,1,213,2,2,0
HIST-PIPE-03022,20,PVC,250,319.6,0,213,0,0,0
HIST-PIPE-03023,33,Ductile Iron,200,65.9,0,10,0,0,0
HIST-PIPE-03024,43,PVC,150,139.6,1,777,4,2,0
HIST-PIPE-03025,26,PVC,200,186.5,0,916,0,0,0
HIST-PIPE-03026,62,Cast Iron,100,53.3,2,448,2,2,0
HIST-PIPE-03027,48,PVC,250,182.8,1,172,0,0,0
HIST-PIPE-03028,24,Ductile Iron,150,325.8,2,379,1,1,0
HIST-PIPE-03029,57,Cast Iron,200,56.8,2,2123,1,0,0
HIST-PIPE-03030,50,Concrete,100,315.6,3,127,1,1,1
HIST-PIPE-03031,36,PVC,250,612.9,0,47,2,1,0
HIST-PIPE-03032,35,Ductile Iron,400,105.3,1,296,2,2,0
HIST-PIPE-03033,58,Steel,200,1189.1,2,1774,2,2,0
HIST-PIPE-03034,31,Ductile Iron,100,237.6,0,304,0,0,0
HIST-PIPE-03035,67,Concrete,500,251.9,3,1003,2,1,0
HIST-PIPE-03036,33,Cast Iron,200,303.1,1,26,0,0,0
HIST-PIPE-03037,38,Concrete,100,224.8,0,281,0,0,1
HIST-PIPE-03038,41,PVC,100,419.8,1,609,5,4,0
HIST-PIPE-03039,32,Steel,100,118.6,4,481,2,1,0
HIST-PIPE-03040,24,Ductile Iron,100,935.8,1,509,0,0,0
HIST-PIPE-03041,12,PVC,100,759.6,0,325,1,1,0
HIST-PIPE-03042,50,Steel,500,412.2,0,688,5,2,0
HIST-PIPE-03043,54,Steel,100,595.2,5,1288,15,13,0
HIST-PIPE-03044,67,Cast Iron,200,481.5,1,66,1,1,0
HIST-PIPE-03045,63,Steel,250,275.1,3,377,1,1,0
HIST-PIPE-03046,24,PVC,250,109.2,0,809,2,1,1
HIST-PIPE-03047,33,PVC,500,187.2,1,1038,2,1,1
HIST-PIPE-03048,37,Ductile Iron,600,805.4,0,661,3,2,0
HIST-PIPE-03049,35,PVC,200,433.7,0,335,0,0,0
HIST-PIPE-03050,47,Cast Iron,300,751.6,1,218,1,1,0
HIST-PIPE-03051,60,Concrete,150,785.9,2,514,3,2,0
HIST-PIPE-03052,23,Ductile Iron,200,312.2,1,266,0,0,0
HIST-PIPE-03053,9,PVC,100,250.8,0,653,2,1,0
HIST-PIPE-03054,59,Ductile Iron,250,246.3,2,942,0,0,0
HIST-PIPE-03055,52,Steel,150,255.5,3,550,1,1,0
HIST-PIPE-03056,23,Steel,100,1072.8,1,1036,3,1,0
HIST-PIPE-03057,29,Ductile Iron,100,107.0,0,85,0,0,0
HIST-PIPE-03058,12,Ductile Iron,250,107.6,0,1285,2,0,0
HIST-PIPE-03059,53,Cast Iron,150,221.4,3,99,13,8,0
HIST-PIPE-03060,44,Cast Iron,300,616.6,0,807,1,0,0
HIST-PIPE-03061,58,Ductile Iron,400,719.2,1,384,0,0,0
HIST-PIPE-03062,61,Ductile Iron,150,661.0,2,449,1,1,1
HIST-PIPE-03063,38,PVC,300,355.3,1,1761,1,1,0
HIST-PIPE-03064,19,Steel,200,732.5,1,468,2,0,0
HIST-PIPE-03065,15,PVC,300,125.0,0,102,2,1,0
HIST-PIPE-03066,21,PVC,150,369.5,0,767,1,0,0
HIST-PIPE-03067,30,PVC,500,189.4,0,1380,2,1,0
HIST-PIPE-03068,34,Ductile Iron,600,161.6,0,1728,7,3,0
HIST-PIPE-03069,29,PVC,150,86.7,0,334,4,2,0
HIST-PIPE-03070,60,Concrete,100,208.8,3,1269,2,1,0
HIST-PIPE-03071,48,Concrete,250,62.4,0,936,0,0,0
HIST-PIPE-03072,65,Cast Iron,200,202.1,3,1767,2,2,0
HIST-PIPE-03073,40,Ductile Iron,800,275.4,0,932,2,1,0
HIST-PIPE-03074,43,PVC,300,205.0,0,1311,1,1,0
HIST-PIPE-03075,67,Cast Iron,400,566.2,1,420,1,1,1
HIST-PIPE-03076,66,Ductile Iron,250,165.3,1,515,2,2,0
HIST-PIPE-03077,9,Ductile Iron,150,77.2,0,135,0,0,0
HIST-PIPE-03078,24,PVC,500,127.7,1,659,0,0,0
HIST-PIPE-03079,10,Concrete,200,650.3,0,72,1,0,0
HIST-PIPE-03080,44,Concrete,150,403.6,2,228,4,4,0
HIST-PIPE-03081,57,Ductile Iron,100,351.4,0,942,5,5,0
HIST-PIPE-03082,33,Ductile Iron,150,320.7,1,1560,0,0,0
HIST-PIPE-03083,56,Ductile Iron,100,533.9,2,1197,4,2,1
HIST-PIPE-03084,33,PVC,250,126.5,1,565,0,0,0
HIST-PIPE-03085,24,Ductile Iron,250,132.4,1,1700,5,3,0
HIST-PIPE-03086,37,Ductile Iron,150,98.8,1,685,0,0,0
HIST-PIPE-03087,18,PVC,600,195.1,0,148,0,0,0
HIST-PIPE-03088,62,Cast Iron,250,162.0,5,432,0,0,0
HIST-PIPE-03089,68,Cast Iron,150,913.5,4,1583,0,0,0
HIST-PIPE-03090,56,Steel,150,54.4,2,1922,3,3,1
HIST-PIPE-03091,54,Ductile Iron,200,275.0,2,1786,2,2,0
HIST-PIPE-03092,53,Cast Iron,200,509.1,3,31,2,1,0
HIST-PIPE-03093,34,Cast Iron,150,879.8,1,689,3,2,0
HIST-PIPE-03094,53,Concrete,150,1233.9,1,505,3,1,0
HIST-PIPE-03095,29,Ductile Iron,150,75.1,1,382,0,0,0
HIST-PIPE-03096,6,Ductile Iron,600,126.0,0,45,2,0,0
HIST-PIPE-03097,37,Ductile Iron,150,2000.0,1,326,2,0,0
HIST-PIPE-03098,33,PVC,150,181.6,1,415,2,2,0
HIST-PIPE-03099,41,PVC,250,70.0,0,249,2,0,0
HIST-PIPE-03100,47,Cast Iron,100,999.7,4,1073,4,2,1
HIST-PIPE-03101,29,Steel,250,230.8,0,149,0,0,0
HIST-PIPE-03102,37,Ductile Iron,250,170.4,0,317,0,0,0
HIST-PIPE-03103,25,Steel,100,107.1,0,460,0,0,0
HIST-PIPE-03104,50,Cast Iron,100,243.8,3,554,1,1,0
HIST-PIPE-03105,53,Steel,200,210.5,1,121,0,0,0
HIST-PIPE-03106,54,Cast Iron,400,952.6,3,52,5,4,0
HIST-PIPE-03107,26,Ductile Iron,300,133.3,0,1344,1,0,0
HIST-PIPE-03108,18,PVC,400,81.7,0,81,0,0,0
HIST-PIPE-03109,30,Ductile Iron,400,163.3,0,677,2,2,1
HIST-PIPE-03110,44,Ductile Iron,200,326.4,1,886,0,0,0
HIST-PIPE-03111,41,Ductile Iron,250,189.1,1,1077,0,0,0
HIST-PIPE-03112,29,PVC,500,181.0,2,64,1,1,0
HIST-PIPE-03113,20,PVC,300,227.6,0,219,0,0,1
HIST-PIPE-03114,45,PVC,150,770.8,0,155,0,0,0
HIST-PIPE-03115,41,Ductile Iron,150,430.4,1,34,1,0,0
HIST-PIPE-03116,48,Cast Iron,150,312.2,1,700,1,0,1
HIST-PIPE-03117,74,Cast Iron,200,230.5,6,131,5,5,1
HIST-PIPE-03118,26,Ductile Iron,150,75.5,3,134,1,1,0
HIST-PIPE-03119,31,PVC,100,805.6,1,371,5,0,0
HIST-PIPE-03120,55,Ductile Iron,200,98.1,1,93,2,1,0
HIST-PIPE-03121,36,PVC,400,122.2,1,670,1,0,0
HIST-PIPE-03122,25,Concrete,200,259.3,0,963,1,1,0
HIST-PIPE-03123,27,Ductile Iron,100,102.9,0,600,0,0,0
HIST-PIPE-03124,19,PVC,300,407.7,0,338,0,0,0
HIST-PIPE-03125,41,Steel,300,288.7,0,1227,6,2,0
HIST-PIPE-03126,43,Steel,250,291.1,1,1168,2,1,1
HIST-PIPE-03127,50,Cast Iron,250,1244.6,0,1735,5,4,0
HIST-PIPE-03128,44,PVC,300,442.0,0,1653,5,2,0
HIST-PIPE-03129,64,Cast Iron,400,510.9,1,1276,2,2,0
HIST-PIPE-03130,24,PVC,400,379.0,2,527,1,1,0
HIST-PIPE-03131,31,Ductile Iron,250,155.2,2,10,2,0,0
HIST-PIPE-03132,40,Ductile Iron,150,72.8,0,890,1,1,0
HIST-PIPE-03133,45,Steel,100,338.1,0,465,5,5,0
HIST-PIPE-03134,70,Cast Iron,250,257.0,3,71,2,2,1
HIST-PIPE-03135,38,Ductile Iron,100,96.0,0,890,6,2,0
HIST-PIPE-03136,56,Cast Iron,400,736.9,3,392,5,4,0
HIST-PIPE-03137,33,Ductile Iron,150,290.3,1,296,0,0,0
HIST-PIPE-03138,45,Ductile Iron,400,261.7,1,1163,3,1,0
HIST-PIPE-03139,45,Ductile Iron,200,239.1,3,244,0,0,0
HIST-PIPE-03140,65,Steel,200,518.5,1,243,0,0,1
HIST-PIPE-03141,52,Cast Iron,150,68.6,2,197,0,0,0
HIST-PIPE-03142,37,Cast Iron,100,134.9,4,197,2,1,1
HIST-PIPE-03143,46,Cast Iron,100,864.1,4,586,9,6,1
HIST-PIPE-03144,43,Ductile Iron,200,64.4,1,1166,1,0,0
HIST-PIPE-03145,31,PVC,400,380.2,0,2116,0,0,0
HIST-PIPE-03146,30,Cast Iron,200,146.7,0,6,0,0,1
HIST-PIPE-03147,38,Ductile Iron,400,322.2,0,173,0,0,0
HIST-PIPE-03148,43,Cast Iron,800,315.1,1,438,0,0,0
HIST-PIPE-03149,48,Cast Iron,100,423.8,1,3000,6,5,0
HIST-PIPE-03150,16,Ductile Iron,250,116.0,0,1207,1,1,0
HIST-PIPE-03151,31,Concrete,150,408.4,0,250,3,0,0
HIST-PIPE-03152,35,PVC,100,582.6,0,280,0,0,0
HIST-PIPE-03153,54,Steel,150,117.6,1,20,2,1,0
HIST-PIPE-03154,44,PVC,150,595.3,1,912,5,1,0
HIST-PIPE-03155,32,Cast Iron,250,95.4,4,967,2,0,1
HIST-PIPE-03156,31,Ductile Iron,150,156.7,1,175,0,0,0
HIST-PIPE-03157,45,Ductile Iron,150,207.2,3,1228,10,7,0
HIST-PIPE-03158,28,Steel,400,180.5,2,465,3,3,0
HIST-PIPE-03159,26,PVC,100,513.2,0,401,3,2,0
HIST-PIPE-03160,45,Ductile Iron,300,159.6,1,381,0,0,1
HIST-PIPE-03161,58,Cast Iron,600,536.2,3,676,2,1,0
HIST-PIPE-03162,35,Steel,250,70.6,1,548,1,1,1
HIST-PIPE-03163,56,Cast Iron,200,184.3,3,955,4,2,0
HIST-PIPE-03164,35,Ductile Iron,100,903.7,0,434,4,2,1
HIST-PIPE-03165,56,Cast Iron,200,220.5,3,200,7,7,0
HIST-PIPE-03166,20,Steel,150,272.4,0,95,1,1,0
HIST-PIPE-03167,53,PVC,300,539.2,0,161,0,0,0
HIST-PIPE-03168,36,PVC,300,69.4,0,285,3,1,0
HIST-PIPE-03169,32,Ductile Iron,100,472.1,0,1847,0,0,0
HIST-PIPE-03170,20,Ductile Iron,200,73.3,0,739,0,0,0
HIST-PIPE-03171,27,Concrete,400,331.5,0,352,0,0,1
HIST-PIPE-03172,29,PVC,250,380.9,0,111,2,1,0
HIST-PIPE-03173,43,Cast Iron,200,104.7,3,923,0,0,1
HIST-PIPE-03174,42,Steel,400,716.2,0,384,4,3,0
HIST-PIPE-03175,58,PVC,600,344.5,0,1100,1,1,0
HIST-PIPE-03176,42,Ductile Iron,150,108.9,1,1192,0,0,0
HIST-PIPE-03177,53,Cast Iron,100,740.3,2,646,1,1,0
HIST-PIPE-03178,27,Ductile Iron,400,659.6,1,1081,1,1,0
HIST-PIPE-03179,79,Ductile Iron,150,438.8,0,711,1,0,0
HIST-PIPE-03180,25,Ductile Iron,400,232.0,1,448,0,0,0
HIST-PIPE-03181,60,Steel,150,288.6,2,1102,2,2,1
HIST-PIPE-03182,56,Ductile Iron,100,475.4,0,400,0,0,0
HIST-PIPE-03183,55,Steel,200,175.0,0,717,2,1,0
HIST-PIPE-03184,20,Cast Iron,100,366.7,0,300,0,0,0
HIST-PIPE-03185,28,Ductile Iron,100,390.5,2,1787,0,0,0
HIST-PIPE-03186,66,Steel,200,137.9,3,952,1,1,0
HIST-PIPE-03187,41,Ductile Iron,100,98.2,0,1417,0,0,0
HIST-PIPE-03188,40,Steel,100,113.0,2,514,2,2,0
HIST-PIPE-03189,58,Cast Iron,100,57.5,2,1632,0,0,0
HIST-PIPE-03190,12,Ductile Iron,200,536.8,0,475,0,0,0
HIST-PIPE-03191,46,Concrete,600,630.3,1,996,0,0,0
HIST-PIPE-03192,57,Cast Iron,100,612.6,4,1021,6,4,1
HIST-PIPE-03193,34,Ductile Iron,250,980.7,0,61,1,0,0
HIST-PIPE-03194,27,PVC,200,81.0,1,295,0,0,0
HIST-PIPE-03195,33,PVC,100,984.2,0,3000,0,0,0
HIST-PIPE-03196,35,Ductile Iron,100,293.9,0,162,2,1,0
HIST-PIPE-03197,51,Steel,150,224.9,2,322,1,0,0
HIST-PIPE-03198,50,Cast Iron,250,103.5,0,2747,0,0,0
HIST-PIPE-03199,6,PVC,600,281.1,1,229,3,1,0
HIST-PIPE-03200,34,PVC,200,450.7,1,1160,0,0,0
HIST-PIPE-03201,23,PVC,100,82.6,1,358,0,0,0
HIST-PIPE-03202,49,Ductile Iron,150,1382.7,2,1957,3,2,0
HIST-PIPE-03203,31,PVC,500,920.2,0,600,1,0,0
HIST-PIPE-03204,43,Steel,100,813.9,0,2491,5,4,1
HIST-PIPE-03205,32,Cast Iron,250,234.4,0,77,0,0,0
HIST-PIPE-03206,55,Ductile Iron,100,728.2,0,233,1,0,0
HIST-PIPE-03207,32,Ductile Iron,100,96.9,1,602,1,1,0
HIST-PIPE-03208,39,Concrete,150,895.7,3,82,0,0,0
HIST-PIPE-03209,60,Cast Iron,500,725.1,2,1023,7,7,1
HIST-PIPE-03210,50,Ductile Iron,300,359.6,1,1943,10,6,0
HIST-PIPE-03211,30,Ductile Iron,100,430.0,0,663,3,2,0
HIST-PIPE-03212,44,PVC,100,201.2,1,846,4,1,0
HIST-PIPE-03213,37,PVC,200,1090.5,0,116,1,0,0
HIST-PIPE-03214,49,Cast Iron,100,74.2,1,732,1,0,0
HIST-PIPE-03215,76,Ductile Iron,150,825.7,0,463,0,0,0
HIST-PIPE-03216,25,PVC,300,156.1,0,892,0,0,0
